32614,23
32358,24
31942,22
32902,24
32166,22
36007,23
32454,26
32678,24
32390,24
32070,23
31846,22
32294,25
32134,22
32422,24
31910,21
31974,23
32198,22
32934,23
53248,12
31878,22
32966,23
32742,24
32038,22
32006,23
33681,15
32230,22
32710,24
32518,24
39078,41
32774,23
32550,24
32838,23
38209,19
50643,18
49682,17
52845,18
42893,23
41188,23
38240,19
38737,20
34891,19
33682,17
41312,23
51233,18
39452,23
50519,18
42924,23
42087,23
52814,18
52969,18
39948,22
40041,22
45807,22
34519,17
36628,19
33899,16
42180,22
50240,19
45094,20
47729,18
39297,19
54334,16
41095,22
46489,20
50488,18
50426,18
38457,18
33401,17
39483,22
53838,14
43234,23
39545,22
52907,17
36256,20
44970,21
42397,23
40847,23
49713,17
49558,17
38271,18
44195,26
41033,22
34271,18
40909,22
55946,17
54272,16
49062,17
48194,18
49868,18
51791,17
37713,21
50767,18
37279,20
54985,16
50985,18
54644,16
42769,22
53993,16
39172,20
54706,16
55326,18
37093,19
51512,18
38085,19
41281,23
43327,23
37155,20
36039,20
55853,17
51357,18
37744,20
49248,18
46582,20
35697,19
42707,23
35263,19
49372,17
49837,18
46272,20
45311,21
35790,20
46985,22
55822,17
52597,18
45652,22
46551,20
43048,23
50178,17
55977,16
53869,15
47853,18
52473,20
39047,19
43885,26
41126,23
38488,19
56008,18
48721,17
46768,20
52783,18
54861,17
46954,21
45931,22
44815,22
44319,22
47016,21
51636,18
47512,18
38985,19
53186,17
34674,18
46086,18
35139,19
47419,18
33961,17
36876,19
51729,18
40103,22
43079,23
35976,19
40165,22
45869,21
32998,17
43296,23
33556,16
55481,17
42955,23
46799,18
37434,18
41591,23
50705,17
50302,19
35449,19
37992,19
42490,23
54675,16
47822,18
48969,17
33618,18
55357,17
35883,19
35573,20
37682,20
46303,20
34550,17
46241,18
48535,19
41250,23
52070,18
55698,18
40971,22
36380,19
32615,17
50612,18
43203,22
33215,17
49434,17
52380,19
34767,17
47977,19
39421,22
32935,17
47047,20
45280,22
43978,27
36442,19
45528,21
47698,18
40754,21
43110,23
39204,20
52504,20
34054,18
35108,19
36969,19
41219,23
52318,19
40537,21
43637,23
43854,23
44474,21
36008,20
53652,17
45776,22
51884,16
32423,16
40289,21
33650,17
38892,20
51915,17
46737,20
54954,17
35480,18
47636,19
50581,18
51667,18
39576,22
48349,20
45900,21
37620,20
35325,18
41560,22
46923,21
36101,19
36535,19
48318,19
52628,18
45466,20
49620,16
47760,18
38954,19
43730,27
35728,20
44226,23
41467,25
41374,22
50271,19
52566,18
53311,17
48814,19
38519,19
51543,18
38116,20
42366,23
46644,18
49930,18
42645,22
51016,18
33029,17
48380,22
37837,20
47233,21
48070,18
39979,22
33432,16
48163,19
50954,18
44350,23
41870,23
39514,21
35294,18
37124,19
47915,19
42335,25
43172,23
49527,16
34798,18
51946,17
36597,19
39886,22
34953,19
33153,16
42800,23
33184,17
36690,18
54303,16
38644,20
55574,17
39824,23
49992,18
34581,16
41157,22
38054,20
40475,22
45714,23
44505,21
55791,17
47264,20
33246,17
53590,17
45590,22
41498,25
55171,16
54241,16
41002,23
53528,17
50736,18
33494,16
51574,18
55884,17
54830,17
34395,18
53745,15
52256,18
35232,19
33060,18
48597,19
35511,19
48752,17
51822,18
39917,21
42831,23
55140,16
55419,17
38581,20
34829,18
44412,22
32487,15
45683,23
50116,17
35201,19
49403,17
44071,26
32391,17
48101,18
45187,21
34922,19
36907,20
34643,17
52938,17
50209,18
50085,17
41932,23
50457,17
35821,20
33744,18
44288,25
45125,21
37930,19
37062,20
38675,19
32775,17
54179,16
54923,16
55388,18
36752,19
38395,18
49124,18
33713,17
39855,23
36659,18
36411,19
39638,22
49000,17
35077,19
55543,17
32871,17
49155,18
37031,20
47295,21
32839,17
36287,20
48442,23
45001,21
36845,19
51326,17
34364,18
44722,22
45218,21
32519,16
52039,19
53280,17
38178,20
40506,22
45621,22
40940,23
37868,19
34612,18
44443,22
54768,17
51140,18
53031,17
41064,23
38861,20
53435,16
43792,23
45156,22
43017,26
34147,17
36504,18
52163,18
47605,18
51419,16
37341,19
46427,20
46892,20
46458,20
40134,22
47481,19
39390,22
39700,23
45838,21
34984,18
38426,18
49651,16
46706,18
46055,20
36938,20
53000,17
40258,21
42676,22
46210,18
39141,19
36814,18
43761,26
51853,17
44846,22
46613,20
44877,21
48628,19
37651,19
48008,16
34736,17
38768,21
53621,17
32647,18
35945,20
38612,20
40785,20
41963,23
43451,22
55605,17
43606,25
44257,23
34023,17
33308,17
41839,23
49961,18
42862,22
35852,20
43916,25
41746,23
51760,18
32807,17
34426,18
39079,20
56039,17
38830,21
33930,17
45497,22
49031,17
41901,25
47171,21
45404,20
46861,18
52411,19
33775,17
45249,21
43544,23
54582,15
48225,19
42738,23
33837,17
37558,19
40227,22
44164,23
54396,16
51047,18
41715,23
53466,16
36194,21
40196,22
45032,21
39762,22
37961,19
48690,19
40010,20
51109,18
53062,17
50861,19
33868,15
55667,17
50364,19
34488,16
37775,19
43358,22
43513,23
40382,20
44908,22
49589,17
37372,18
55729,18
40351,20
43668,26
44009,23
40568,21
54892,17
47357,21
53404,17
50147,18
48039,18
38147,20
46830,20
55016,16
39266,20
53900,14
47388,20
55295,18
55450,18
47543,18
54024,16
54086,16
38799,21
43389,23
54055,17
51295,18
48783,20
36566,19
54737,16
48287,18
48132,16
39359,21
40878,22
48411,23
48876,17
43947,26
41436,25
53093,17
52752,18
52194,19
42211,23
46148,18
39793,23
53714,16
34116,18
42614,22
53962,16
53807,14
49186,18
37527,19
54520,15
52349,18
44102,25
50674,18
45063,21
41777,23
40816,23
51141,13
41499,20
34830,19
55017,17
50117,13
52226,12
43886,22
32552,19
41995,20
41871,20
53777,13
34427,18
34334,18
42708,20
37156,20
54149,16
49559,13
46707,17
54738,17
54924,18
33869,19
41158,20
31848,17
40290,22
37900,22
32456,18
33993,16
50086,15
35853,19
52660,12
44351,22
34737,19
55885,19
43080,22
38924,20
54056,17
43452,23
47451,16
49528,13
48288,13
31976,19
55854,17
49001,12
43731,22
43204,20
49094,13
37187,21
39484,20
49683,13
48846,12
46893,16
50955,14
54087,16
48784,12
52040,12
32680,17
33092,16
36071,19
53156,13
45467,22
52939,13
47017,19
40910,20
33745,20
35450,16
56009,17
50396,13
53467,13
44444,22
46087,20
55141,16
48257,15
49218,13
37125,20
34706,19
49652,13
37559,19
39422,20
38427,23
39763,20
49187,13
41096,19
44196,20
35047,16
49404,13
46521,19
46366,20
33402,17
39142,20
37435,20
43917,20
52598,12
38769,20
52815,13
50862,13
40321,22
34799,19
37869,21
36381,19
50644,12
34613,18
39608,23
33714,19
46397,19
34055,16
53187,13
42987,22
47947,16
45560,22
52009,12
46738,19
33464,17
42119,22
48691,12
46304,19
33433,18
38613,22
38179,22
53343,13
35295,17
54304,16
45684,19
48412,13
53839,13
48629,12
38582,22
37652,19
51017,14
50893,13
50551,12
53963,16
38707,22
44754,24
42801,20
37993,21
55420,17
47544,17
34892,18
44630,22
39173,20
39794,21
45808,20
52629,13
46056,20
44692,22
33185,17
53870,14
45281,22
34210,18
45188,22
31880,18
35636,18
53498,12
51327,13
43235,22
32136,17
56071,16
37838,20
54211,16
35109,16
36164,17
54397,16
54025,16
43545,22
40755,22
42677,20
39546,21
44475,22
41313,19
50427,12
44785,23
44134,23
39205,18
34551,18
49745,12
35171,16
44227,22
49869,13
41251,19
48226,17
55761,18
52474,12
41902,19
35915,18
46583,17
43979,20
34365,18
37962,21
54676,17
35388,16
53591,13
48815,13
36939,21
54459,16
50055,15
36908,20
41468,19
33154,16
43855,20
50830,12
47265,20
51482,14
43700,22
37621,20
49993,13
48443,13
53218,13
51048,14
44413,22
33309,18
45033,22
44599,22
53560,12
54118,16
43049,20
36598,21
35884,18
47420,17
47389,17
36009,18
42429,20
40538,23
41375,17
32936,16
47978,16
42553,22
51575,13
53808,13
41623,22
37776,21
53436,13
34241,18
43173,20
42057,19
52288,12
42243,20
41654,19
34086,16
34985,18
47823,17
45870,20
50148,15
41840,19
48474,12
56102,16
38676,21
45746,19
40724,22
33807,19
43421,22
47358,19
37807,21
39887,18
38210,22
36691,21
45374,22
53063,13
41437,19
43390,22
33557,19
53653,12
35140,16
44165,22
38241,22
32200,19
32168,18
52753,13
32584,19
36195,18
36722,21
52412,13
41344,17
45250,20
48319,13
51699,12
51358,13
42956,22
36660,21
50365,13
47854,16
48908,12
40135,23
47141,19
35326,18
49249,13
43514,23
54769,18
45343,22
39577,22
53032,13
33526,19
49435,13
37280,20
48133,16
41592,22
44940,20
55358,16
37311,18
53932,17
56164,16
46242,17
55172,16
33340,18
37218,20
39048,20
41747,19
47761,16
51916,12
54490,16
39515,20
41406,17
47327,16
45653,19
54428,16
54180,16
38458,21
51854,13
36288,18
48970,13
44320,22
36536,21
32776,19
55482,17
45436,22
46986,19
41220,16
45157,22
47234,19
44258,22
36412,18
51823,13
44506,22
55544,18
52071,12
34675,18
35016,16
49590,13
46335,20
40166,21
45219,22
34272,18
53125,13
47203,22
37528,19
55637,19
50024,15
48877,12
50458,13
51451,13
48009,15
36133,19
33900,18
51978,12
49125,13
33061,16
43111,22
46645,19
55699,17
46428,20
37683,18
46552,19
46273,19
37001,20
43638,23
32296,17
40662,22
33216,17
38862,21
33371,17
47885,16
55296,16
49156,13
52784,13
45002,22
46459,19
40879,20
52970,13
54862,17
32008,19
35698,18
36629,21
48195,15
42770,22
54831,17
38303,23
43824,20
53901,17
35667,19
45715,22
46769,19
52691,13
53715,13
42522,20
42739,22
52722,13
43607,22
34458,18
42088,20
38148,20
40507,22
50768,13
51792,12
31912,19
39949,22
36226,18
35574,17
40228,24
47482,19
43576,22
35822,19
45312,20
39391,20
51234,14
46831,19
41003,19
44847,22
39453,21
56226,15
32808,17
42615,19
33247,17
40445,22
45126,22
50799,13
43762,22
34644,18
51730,12
44971,22
48381,15
41189,20
35357,17
50179,13
40693,22
33619,19
32392,18
32648,17
39111,20
42491,22
37590,19
35760,18
32616,17
55513,17
42212,22
50210,13
42863,22
44878,22
33838,18
37497,20
54366,16
54800,18
55234,16
36846,20
39080,20
33776,19
45622,20
43266,22
47730,19
40972,19
43483,22
37373,20
36319,19
52102,12
34768,18
32328,18
46676,19
43948,20
44289,22
35233,18
46490,19
53684,13
44909,22
47296,19
42181,22
39980,22
51885,12
44010,22
38396,23
44537,20
40600,24
38831,21
53250,13
39298,20
48536,13
54707,16
43142,22
37032,20
49807,12
45932,20
48722,12
36040,18
51513,13
51110,13
53374,13
46862,17
39360,20
39236,20
48939,12
52505,12
36567,21
47668,17
52381,13
38334,21
42398,22
36784,20
37466,21
47575,17
42026,22
32104,18
35202,17
55079,17
40011,22
36970,20
41034,19
34520,19
43359,22
38738,22
48505,15
46025,22
47637,19
38893,22
50272,13
36505,20
44661,22
41561,20
51606,13
37342,19
53622,13
45095,22
46955,17
33588,19
34179,18
43793,20
50986,14
52319,13
39017,20
33123,17
33651,19
36257,19
48102,16
55730,18
47513,19
52443,13
43297,22
46180,19
47079,20
47606,19
34148,17
45777,20
38024,22
38489,22
54955,17
49994,16
51855,15
48537,13
51731,16
40539,20
51762,15
48909,13
46150,17
48971,13
42399,21
50397,15
47142,16
50180,16
36537,18
55514,15
42213,21
52537,16
49219,15
53033,15
36134,18
49498,15
42461,22
37436,18
34614,17
50894,15
37746,18
51576,16
35575,18
50304,16
50769,16
44011,20
44073,21
46615,16
48258,14
52227,16
45778,20
49591,15
38894,17
49870,16
34428,18
32489,18
35668,18
48196,13
50676,15
41128,19
55142,15
38211,18
45096,20
47576,14
47731,14
38056,18
48568,12
39081,18
32841,18
37281,17
34707,17
48630,12
50056,16
37901,18
46491,16
39671,18
45499,21
46460,15
45158,20
45344,20
50583,15
33901,17
32457,18
35823,18
42616,22
55793,15
44724,21
54119,13
41779,21
48320,13
53530,15
53623,14
38242,18
46894,17
32521,18
45840,20
45313,20
42740,22
53499,15
37932,17
53282,15
36940,17
36289,19
49002,13
55421,15
34583,17
43484,21
42151,21
53995,14
55204,15
43670,18
46367,15
34273,16
39423,19
54026,13
46243,16
54739,14
34056,16
43980,21
36723,18
48723,14
47359,15
42120,20
39826,18
54801,15
55018,15
54894,15
38025,18
45592,20
42988,21
38552,18
49963,15
49095,15
50273,16
41159,19
41531,21
35730,17
50863,15
41686,21
42306,22
44197,21
35451,17
40694,20
50831,15
33155,18
37033,18
35358,18
37188,17
43515,20
33465,17
47235,16
48289,13
44042,20
39174,18
55266,15
49777,16
32905,18
52878,15
41996,21
33186,17
49157,14
37498,18
50956,15
50614,15
41314,19
46770,16
51328,15
52568,16
49932,15
46119,17
42957,21
41004,19
40012,21
47669,15
34335,17
39361,18
34831,17
32745,18
33124,17
35048,18
35699,17
50428,15
34769,18
38739,18
37312,17
50987,15
48227,14
47080,15
41562,20
47173,16
45530,21
32585,18
45034,20
33839,16
42089,21
49064,13
45933,17
35296,19
54398,14
52661,15
53002,15
44693,20
38863,18
33434,17
40353,19
34366,17
38273,19
