28147,100
43115,45
22591,63
34704,99
36363,96
40299,49
30515,99
42539,41
32816,91
24447,97
42411,46
21983,57
38923,42
41227,44
26495,100
33328,100
41451,41
40587,44
24063,100
34768,100
36747,91
22751,53
23359,99
35627,100
43947,35
37611,77
22687,56
33648,100
34800,100
27315,95
27507,97
31824,100
42379,44
24639,91
41771,44
25983,100
25151,100
39595,30
35947,68
21279,63
37323,73
19839,41
39019,40
39467,31
29715,100
20959,63
40619,41
32848,89
22911,70
21055,71
42763,52
21343,60
30899,100
38763,44
19391,44
31856,100
33712,100
25375,100
28563,100
24607,89
29395,96
23167,83
29363,96
42987,45
18175,49
33200,89
18879,38
22719,52
28243,100
35499,100
41259,44
31315,95
41515,41
31283,100
25055,100
23135,78
19455,38
42347,46
23807,87
38123,81
20287,44
38475,57
25887,94
32400,100
21567,60
19647,49
42507,46
43083,47
38539,60
40107,24
39883,27
23391,91
35307,100
33392,98
24383,92
29811,100
19487,28
19583,46
23903,97
41131,46
26591,100
23519,85
40491,38
37515,72
20607,52
37899,67
25343,100
37707,100
28755,100
39147,42
24799,100
24767,100
19263,46
38795,42
28083,100
36107,74
30547,100
28627,100
27251,100
27187,100
29171,100
22431,72
26271,100
23935,95
43755,37
43467,45
31728,100
42283,41
37547,79
30675,94
20255,44
43275,32
30579,100
36011,61
40203,30
30291,100
32912,95
38027,83
41547,35
27923,100
35275,100
30227,100
21023,55
28115,100
22623,68
28339,100
37675,77
25951,100
32976,100
41035,49
43307,31
19231,44
20479,49
37227,74
29587,94
33616,100
42923,46
38699,42
36971,78
26399,100
35915,68
36939,61
32624,100
37739,100
28307,100
20319,41
43243,40
18847,41
24159,87
28179,100
20095,46
39499,35
40331,46
38603,63
40971,34
28019,100
35531,100
42795,49
38571,57
39339,39
26687,100
24031,97
37867,76
36907,65
18399,49
19743,46
35723,100
33488,100
33104,100
43979,42
42699,40
31027,100
23327,94
34352,97
40459,41
33040,100
38443,57
32016,100
18975,34
40427,38
25471,100
21823,53
28787,100
38827,40
38987,34
27347,100
39275,38
21855,53
26047,100
42955,45
30131,100
24927,100
30035,100
30387,100
37579,72
24991,100
30931,100
37451,78
38731,42
38379,71
24415,96
33008,100
21471,55
32144,100
22879,66
19103,33
25183,100
35467,100
21375,63
34416,99
33968,100
43563,42
20031,44
21695,54
24703,100
41803,44
20543,45
27763,100
34160,100
21311,63
22815,60
31888,100
18783,46
39243,35
29875,100
34224,100
33680,100
29203,100
27123,100
27635,97
39979,28
19935,44
41387,33
18655,44
23199,76
41995,44
21503,66
42731,49
